Trade	MktID	MarketName	TradableMnth	Weight	Slpg	Open	Close	CtCnt	Settle	BB	RIC	Tm1	Tm2	EnEndAdj	ExOT	ExPeriod	RebBegin	RebEnd	longMult	shortMult	TradeDir	longMult	shortMult	longShort	long	short	IBRoot	IBExch	OpenReg	URic	UIB	UR2NIntra	URNEX2d	UEm	Note	ProdWithAsian	longShort	longOnly	shortOnly	Note
Y	1303	Sugar No. 11@NYB	[001010100100]	1	0.05%	04:30	13:00	8	12:55	SBA Comdty	SB	12:00	12:30	30	Vwap	20	04:45	05:45	1.2	1.35	-1		1.15	N	N	Y	SB	NYBOT		Y	Y	Y	Y	Y		Y	0.9		0.85	long almost always lose
